Company,Website,Industry,Product/service,Business type,Employee count,Revenue,Year founded,BBB rating,Street,City,State,Company phone,Company linkedin,Owner's First Name,Owner's  Last name,Owner's title,Owner's linkedin,Owner's  phone,Owner's  email,Source,Converted
Company_344,www.company_344.com,Finance,Online Courses,B2B,951,91375924,1975,A,982 Main St,City_19,FL,-9476,https://linkedin.com/company/company_344,First491,Last597,VP Sales,https://linkedin.com/in/first491last597,-9490,first491.last597@company_344.com,Webinar,1
Company_345,www.company_345.com,Manufacturing,Consumer Goods,B2C,136,45887926,1964,A,853 Main St,City_93,TX,-2732,https://linkedin.com/company/company_345,First719,Last917,Marketing Director,https://linkedin.com/in/first719last917,-6819,first719.last917@company_345.com,Webinar,1
Company_346,www.company_346.com,Retail,Software,B2B,275,19412610,1986,B,996 Main St,City_67,TX,-5451,https://linkedin.com/company/company_346,First171,Last663,Marketing Director,https://linkedin.com/in/first171last663,-2026,first171.last663@company_346.com,Referral,0
Company_347,www.company_347.com,Manufacturing,Consumer Goods,B2C,475,60887892,1972,D,976 Main St,City_69,TX,-6590,https://linkedin.com/company/company_347,First989,Last816,VP Sales,https://linkedin.com/in/first989last816,-3532,first989.last816@company_347.com,Referral,0
Company_348,www.company_348.com,Technology,Software,B2C,704,96780501,2019,A+,456 Main St,City_57,FL,-9061,https://linkedin.com/company/company_348,First572,Last595,Marketing Director,https://linkedin.com/in/first572last595,-6204,first572.last595@company_348.com,Ad Campaign,1
Company_349,www.company_349.com,Finance,Medical Equipment,B2C,1719,88795125,1996,A,943 Main St,City_38,FL,-5368,https://linkedin.com/company/company_349,First708,Last513,CTO,https://linkedin.com/in/first708last513,-10863,first708.last513@company_349.com,Cold Email,0
Company_350,www.company_350.com,Technology,Online Courses,B2B,873,12184335,1976,A+,305 Main St,City_57,CA,-5525,https://linkedin.com/company/company_350,First119,Last852,CTO,https://linkedin.com/in/first119last852,-5941,first119.last852@company_350.com,Cold Email,0
Company_351,www.company_351.com,Education,Medical Equipment,B2C,508,53713589,2003,B,760 Main St,City_72,FL,-5495,https://linkedin.com/company/company_351,First495,Last357,VP Sales,https://linkedin.com/in/first495last357,-10384,first495.last357@company_351.com,Referral,1
Company_352,www.company_352.com,Finance,Consumer Goods,B2C,1508,48084649,1966,A+,935 Main St,City_48,TX,-1896,https://linkedin.com/company/company_352,First46,Last830,CEO,https://linkedin.com/in/first46last830,-5501,first46.last830@company_352.com,Referral,1
Company_353,www.company_353.com,Education,Consumer Goods,B2B,1757,68128978,1985,A,180 Main St,City_88,NY,-5349,https://linkedin.com/company/company_353,First953,Last759,CTO,https://linkedin.com/in/first953last759,-3630,first953.last759@company_353.com,Webinar,0
Company_354,www.company_354.com,Healthcare,Financial Services,B2B,1011,30574646,1988,A+,608 Main St,City_57,IL,-2888,https://linkedin.com/company/company_354,First982,Last474,CTO,https://linkedin.com/in/first982last474,-7007,first982.last474@company_354.com,LinkedIn,1
Company_355,www.company_355.com,Retail,Consulting,B2B,1368,42085331,1952,A,436 Main St,City_63,IL,-3737,https://linkedin.com/company/company_355,First406,Last30,Marketing Director,https://linkedin.com/in/first406last30,-3711,first406.last30@company_355.com,Ad Campaign,0
Company_356,www.company_356.com,Finance,Financial Services,B2C,1877,23798370,1964,A+,199 Main St,City_32,NY,-9808,https://linkedin.com/company/company_356,First211,Last286,CEO,https://linkedin.com/in/first211last286,-10651,first211.last286@company_356.com,Webinar,0
Company_357,www.company_357.com,Technology,Financial Services,B2B,492,70096621,2007,A+,900 Main St,City_14,NY,-9443,https://linkedin.com/company/company_357,First469,Last117,Founder,https://linkedin.com/in/first469last117,-7360,first469.last117@company_357.com,Website,0
Company_358,www.company_358.com,Finance,Financial Services,B2C,1973,40835911,2014,A,552 Main St,City_27,FL,-2922,https://linkedin.com/company/company_358,First402,Last602,CEO,https://linkedin.com/in/first402last602,-3817,first402.last602@company_358.com,Cold Email,0
Company_359,www.company_359.com,Education,Online Courses,B2B,663,92672363,1992,B,557 Main St,City_89,TX,-2403,https://linkedin.com/company/company_359,First941,Last630,Marketing Director,https://linkedin.com/in/first941last630,-4869,first941.last630@company_359.com,Referral,0
Company_360,www.company_360.com,Retail,Consulting,B2C,844,2109606,2005,A+,474 Main St,City_67,TX,-7297,https://linkedin.com/company/company_360,First120,Last188,Founder,https://linkedin.com/in/first120last188,-6181,first120.last188@company_360.com,Website,0
Company_361,www.company_361.com,Healthcare,Financial Services,B2C,1152,75728656,1961,A,225 Main St,City_53,NY,-1950,https://linkedin.com/company/company_361,First589,Last393,VP Sales,https://linkedin.com/in/first589last393,-10403,first589.last393@company_361.com,Ad Campaign,0
Company_362,www.company_362.com,Finance,Consumer Goods,B2B,850,50586340,2008,A,132 Main St,City_62,IL,-5687,https://linkedin.com/company/company_362,First296,Last144,CTO,https://linkedin.com/in/first296last144,-8282,first296.last144@company_362.com,Cold Email,1
Company_363,www.company_363.com,Finance,Financial Services,B2B,563,27764038,2017,C,388 Main St,City_13,CA,-4413,https://linkedin.com/company/company_363,First497,Last140,CTO,https://linkedin.com/in/first497last140,-8361,first497.last140@company_363.com,LinkedIn,0
Company_364,www.company_364.com,Manufacturing,Financial Services,B2C,1850,31679612,1969,A,128 Main St,City_24,IL,-5127,https://linkedin.com/company/company_364,First426,Last728,VP Sales,https://linkedin.com/in/first426last728,-8488,first426.last728@company_364.com,LinkedIn,0
Company_365,www.company_365.com,Healthcare,Software,B2B,206,99376816,2015,B,617 Main St,City_58,NY,-3922,https://linkedin.com/company/company_365,First300,Last34,Founder,https://linkedin.com/in/first300last34,-5555,first300.last34@company_365.com,Ad Campaign,0
Company_366,www.company_366.com,Manufacturing,Medical Equipment,B2B,1611,61416090,1952,B,877 Main St,City_98,FL,-10744,https://linkedin.com/company/company_366,First761,Last792,VP Sales,https://linkedin.com/in/first761last792,-8656,first761.last792@company_366.com,Webinar,0
Company_367,www.company_367.com,Manufacturing,Software,B2B,1967,7013462,1988,A+,318 Main St,City_29,FL,-8085,https://linkedin.com/company/company_367,First844,Last376,Marketing Director,https://linkedin.com/in/first844last376,-5452,first844.last376@company_367.com,Referral,0
Company_368,www.company_368.com,Retail,Online Courses,B2B,1442,71533524,1983,D,934 Main St,City_6,CA,-6048,https://linkedin.com/company/company_368,First754,Last850,CTO,https://linkedin.com/in/first754last850,-9270,first754.last850@company_368.com,Cold Email,0
Company_369,www.company_369.com,Technology,Online Courses,B2C,749,90707715,2008,A+,607 Main St,City_2,CA,-4704,https://linkedin.com/company/company_369,First450,Last887,CEO,https://linkedin.com/in/first450last887,-6374,first450.last887@company_369.com,Ad Campaign,0
Company_370,www.company_370.com,Healthcare,Consumer Goods,B2C,921,65094170,1971,C,967 Main St,City_98,FL,-7760,https://linkedin.com/company/company_370,First648,Last439,CTO,https://linkedin.com/in/first648last439,-6326,first648.last439@company_370.com,Webinar,0
Company_371,www.company_371.com,Healthcare,Consulting,B2B,821,46228264,1985,B,182 Main St,City_1,FL,-4360,https://linkedin.com/company/company_371,First360,Last546,Founder,https://linkedin.com/in/first360last546,-10982,first360.last546@company_371.com,Webinar,0
Company_372,www.company_372.com,Manufacturing,Consulting,B2C,846,35833873,1976,D,153 Main St,City_50,TX,-10046,https://linkedin.com/company/company_372,First297,Last587,Founder,https://linkedin.com/in/first297last587,-5341,first297.last587@company_372.com,Webinar,0
Company_373,www.company_373.com,Retail,Software,B2B,1951,38987321,1968,D,347 Main St,City_92,IL,-4449,https://linkedin.com/company/company_373,First941,Last61,Founder,https://linkedin.com/in/first941last61,-5425,first941.last61@company_373.com,Website,0
Company_374,www.company_374.com,Healthcare,Consumer Goods,B2B,1708,50653200,1972,A+,210 Main St,City_96,TX,-6799,https://linkedin.com/company/company_374,First849,Last254,VP Sales,https://linkedin.com/in/first849last254,-8645,first849.last254@company_374.com,LinkedIn,1
Company_375,www.company_375.com,Healthcare,Financial Services,B2C,303,21223873,1989,A,302 Main St,City_61,IL,-3525,https://linkedin.com/company/company_375,First463,Last78,CEO,https://linkedin.com/in/first463last78,-3685,first463.last78@company_375.com,LinkedIn,0
Company_376,www.company_376.com,Manufacturing,Consumer Goods,B2C,1678,42896369,1987,A,738 Main St,City_19,TX,-3797,https://linkedin.com/company/company_376,First466,Last974,VP Sales,https://linkedin.com/in/first466last974,-3914,first466.last974@company_376.com,Cold Email,0
Company_377,www.company_377.com,Manufacturing,Software,B2B,1778,44105127,2000,B,593 Main St,City_81,IL,-9565,https://linkedin.com/company/company_377,First651,Last681,Founder,https://linkedin.com/in/first651last681,-7837,first651.last681@company_377.com,Referral,0
Company_378,www.company_378.com,Manufacturing,Online Courses,B2B,869,87485781,1986,D,748 Main St,City_82,NY,-4769,https://linkedin.com/company/company_378,First507,Last275,Founder,https://linkedin.com/in/first507last275,-6670,first507.last275@company_378.com,Cold Email,0
Company_379,www.company_379.com,Education,Financial Services,B2B,746,91803289,1989,A,519 Main St,City_37,IL,-9321,https://linkedin.com/company/company_379,First808,Last352,CEO,https://linkedin.com/in/first808last352,-9955,first808.last352@company_379.com,Referral,0
Company_380,www.company_380.com,Technology,Consumer Goods,B2C,1726,94217048,1953,A+,313 Main St,City_7,NY,-10648,https://linkedin.com/company/company_380,First452,Last468,CEO,https://linkedin.com/in/first452last468,-4607,first452.last468@company_380.com,LinkedIn,1
Company_381,www.company_381.com,Healthcare,Consumer Goods,B2B,1782,10954520,1950,C,713 Main St,City_38,TX,-4215,https://linkedin.com/company/company_381,First163,Last896,Founder,https://linkedin.com/in/first163last896,-4839,first163.last896@company_381.com,Referral,0
Company_382,www.company_382.com,Retail,Medical Equipment,B2C,967,7082252,1996,A+,695 Main St,City_83,NY,-2264,https://linkedin.com/company/company_382,First54,Last406,Founder,https://linkedin.com/in/first54last406,-4111,first54.last406@company_382.com,Website,0
Company_383,www.company_383.com,Retail,Consulting,B2C,1563,21069112,1970,A,160 Main St,City_63,CA,-6066,https://linkedin.com/company/company_383,First2,Last219,VP Sales,https://linkedin.com/in/first2last219,-4690,first2.last219@company_383.com,Referral,0
Company_384,www.company_384.com,Healthcare,Financial Services,B2B,1417,61271235,1998,A,461 Main St,City_58,IL,-9876,https://linkedin.com/company/company_384,First10,Last9,Founder,https://linkedin.com/in/first10last9,-2375,first10.last9@company_384.com,Referral,1
Company_385,www.company_385.com,Finance,Consumer Goods,B2B,113,13553858,1988,A,761 Main St,City_41,NY,-2174,https://linkedin.com/company/company_385,First393,Last92,CEO,https://linkedin.com/in/first393last92,-9881,first393.last92@company_385.com,Referral,0
Company_386,www.company_386.com,Education,Medical Equipment,B2C,829,57012766,1978,A+,338 Main St,City_37,NY,-9264,https://linkedin.com/company/company_386,First657,Last694,CTO,https://linkedin.com/in/first657last694,-3774,first657.last694@company_386.com,Referral,1
Company_387,www.company_387.com,Manufacturing,Financial Services,B2B,1429,94057366,2015,A,584 Main St,City_6,NY,-6592,https://linkedin.com/company/company_387,First451,Last360,CTO,https://linkedin.com/in/first451last360,-11156,first451.last360@company_387.com,Website,1
Company_388,www.company_388.com,Retail,Consulting,B2C,420,68198985,1959,A,214 Main St,City_36,IL,-9762,https://linkedin.com/company/company_388,First881,Last223,CEO,https://linkedin.com/in/first881last223,-4376,first881.last223@company_388.com,Referral,1
Company_389,www.company_389.com,Healthcare,Software,B2C,1155,66471730,1964,A+,481 Main St,City_28,IL,-8073,https://linkedin.com/company/company_389,First323,Last811,CTO,https://linkedin.com/in/first323last811,-4869,first323.last811@company_389.com,Ad Campaign,1
Company_390,www.company_390.com,Education,Consumer Goods,B2B,23,97718114,1989,A+,274 Main St,City_65,FL,-6286,https://linkedin.com/company/company_390,First615,Last739,Marketing Director,https://linkedin.com/in/first615last739,-7040,first615.last739@company_390.com,Cold Email,0
Company_391,www.company_391.com,Retail,Software,B2C,209,39301327,1998,A+,344 Main St,City_64,FL,-4496,https://linkedin.com/company/company_391,First522,Last194,VP Sales,https://linkedin.com/in/first522last194,-8495,first522.last194@company_391.com,Cold Email,1
Company_392,www.company_392.com,Retail,Software,B2B,1353,63669689,1998,A,550 Main St,City_7,CA,-2520,https://linkedin.com/company/company_392,First247,Last512,Marketing Director,https://linkedin.com/in/first247last512,-8838,first247.last512@company_392.com,Referral,1
Company_393,www.company_393.com,Manufacturing,Software,B2C,1793,8127522,1978,C,728 Main St,City_32,NY,-6264,https://linkedin.com/company/company_393,First397,Last882,Marketing Director,https://linkedin.com/in/first397last882,-4617,first397.last882@company_393.com,LinkedIn,0
Company_394,www.company_394.com,Education,Financial Services,B2B,1121,38275224,1990,B,598 Main St,City_51,CA,-3289,https://linkedin.com/company/company_394,First18,Last602,CEO,https://linkedin.com/in/first18last602,-2607,first18.last602@company_394.com,Referral,0
Company_395,www.company_395.com,Education,Consulting,B2B,433,67077550,1952,C,238 Main St,City_53,IL,-8597,https://linkedin.com/company/company_395,First519,Last294,Marketing Director,https://linkedin.com/in/first519last294,-4623,first519.last294@company_395.com,LinkedIn,1
Company_396,www.company_396.com,Finance,Consumer Goods,B2C,1676,10195125,1955,A+,815 Main St,City_57,FL,-5767,https://linkedin.com/company/company_396,First551,Last631,CTO,https://linkedin.com/in/first551last631,-6825,first551.last631@company_396.com,Cold Email,0
Company_397,www.company_397.com,Technology,Medical Equipment,B2B,337,97013964,1969,A,320 Main St,City_93,NY,-2373,https://linkedin.com/company/company_397,First998,Last828,CTO,https://linkedin.com/in/first998last828,-8048,first998.last828@company_397.com,Webinar,0
Company_398,www.company_398.com,Education,Online Courses,B2B,955,17227283,1979,A+,334 Main St,City_2,IL,-2185,https://linkedin.com/company/company_398,First748,Last977,CTO,https://linkedin.com/in/first748last977,-8263,first748.last977@company_398.com,Referral,1
Company_399,www.company_399.com,Healthcare,Software,B2C,1076,17122360,1985,A+,235 Main St,City_73,FL,-3653,https://linkedin.com/company/company_399,First624,Last57,Founder,https://linkedin.com/in/first624last57,-4848,first624.last57@company_399.com,Website,0
